DatePST,TimePST,EvaluationCount,Price,EMA7,DeviationPct,Bias,Reason
2026-03-30,17:13:36,19900,23015.75,23015.18,0.002,None,Bias not met
2026-03-30,17:13:36,19901,23015.50,23015.26,0.001,None,Bias not met
2026-03-30,17:13:36,19902,23015.50,23015.32,0.001,None,Bias not met
2026-03-30,17:13:36,19903,23015.50,23015.36,0.001,None,Bias not met
2026-03-30,17:13:36,19904,23015.50,23015.40,0.000,None,Bias not met
2026-03-30,17:13:36,19905,23015.75,23015.49,0.001,None,Bias not met
2026-03-30,17:13:36,19906,23015.75,23015.55,0.001,None,Bias not met
2026-03-30,17:13:36,19907,23016.00,23015.66,0.001,None,Bias not met
2026-03-30,17:13:36,19908,23016.00,23015.75,0.001,None,Bias not met
2026-03-30,17:13:36,19909,23016.00,23015.81,0.001,None,Bias not met
2026-03-30,17:13:36,19910,23016.75,23016.05,0.003,None,Bias not met
2026-03-30,17:13:36,19911,23016.75,23016.22,0.002,None,Bias not met
2026-03-30,17:13:36,19912,23017.00,23016.42,0.003,None,Bias not met
2026-03-30,17:13:36,19913,23017.00,23016.56,0.002,None,Bias not met
2026-03-30,17:13:36,19914,23017.25,23016.73,0.002,None,Bias not met
2026-03-30,17:13:36,19915,23017.25,23016.86,0.002,None,Bias not met
2026-03-30,17:13:36,19916,23017.25,23016.96,0.001,None,Bias not met
2026-03-30,17:13:36,19917,23017.50,23017.09,0.002,None,Bias not met
2026-03-30,17:13:36,19918,23017.50,23017.20,0.001,None,Bias not met
2026-03-30,17:13:36,19919,23017.50,23017.27,0.001,None,Bias not met
2026-03-30,17:13:36,19920,23017.50,23017.33,0.001,None,Bias not met
2026-03-30,17:13:36,19921,23017.50,23017.37,0.001,None,Bias not met
2026-03-30,17:13:36,19922,23017.75,23017.47,0.001,None,Bias not met
2026-03-30,17:13:36,19923,23017.75,23017.54,0.001,None,Bias not met
2026-03-30,17:13:36,19924,23017.75,23017.59,0.001,None,Bias not met
2026-03-30,17:13:36,19925,23017.75,23017.63,0.001,None,Bias not met
2026-03-30,17:13:36,19926,23017.50,23017.60,0.000,None,Bias not met
2026-03-30,17:13:36,19927,23017.25,23017.51,0.001,None,Bias not met
2026-03-30,17:13:36,19928,23017.25,23017.45,0.001,None,Bias not met
2026-03-30,17:13:36,19929,23017.25,23017.40,0.001,None,Bias not met
2026-03-30,17:13:36,19930,23017.00,23017.30,0.001,None,Bias not met
2026-03-30,17:13:36,19931,23017.00,23017.22,0.001,None,Bias not met
2026-03-30,17:13:36,19932,23017.25,23017.23,0.000,None,Bias not met
2026-03-30,17:13:36,19933,23016.50,23017.05,0.002,None,Bias not met
2026-03-30,17:13:36,19934,23017.25,23017.10,0.001,None,Bias not met
2026-03-30,17:13:36,19935,23017.50,23017.20,0.001,None,Bias not met
2026-03-30,17:13:37,19936,23017.75,23017.34,0.002,None,Bias not met
2026-03-30,17:13:37,19937,23017.75,23017.44,0.001,None,Bias not met
2026-03-30,17:13:37,19938,23017.75,23017.52,0.001,None,Bias not met
2026-03-30,17:13:37,19939,23018.00,23017.64,0.002,None,Bias not met
2026-03-30,17:13:37,19940,23018.00,23017.73,0.001,None,Bias not met
2026-03-30,17:13:37,19941,23018.00,23017.80,0.001,None,Bias not met
2026-03-30,17:13:37,19942,23018.00,23017.85,0.001,None,Bias not met
2026-03-30,17:13:37,19943,23018.00,23017.89,0.000,None,Bias not met
2026-03-30,17:13:37,19944,23018.25,23017.98,0.001,None,Bias not met
2026-03-30,17:13:37,19945,23018.25,23018.04,0.001,None,Bias not met
2026-03-30,17:13:37,19946,23018.25,23018.10,0.001,None,Bias not met
2026-03-30,17:13:37,19947,23018.25,23018.13,0.001,None,Bias not met
2026-03-30,17:13:37,19948,23018.50,23018.23,0.001,None,Bias not met
2026-03-30,17:13:37,19949,23018.50,23018.29,0.001,None,Bias not met
2026-03-30,17:13:37,19950,23018.50,23018.35,0.001,None,Bias not met
2026-03-30,17:13:37,19951,23018.50,23018.38,0.001,None,Bias not met
2026-03-30,17:13:37,19952,23018.50,23018.41,0.000,None,Bias not met
2026-03-30,17:13:37,19953,23017.50,23018.18,0.003,None,Bias not met
2026-03-30,17:13:37,19954,23017.25,23017.95,0.003,None,Bias not met
2026-03-30,17:13:37,19955,23017.00,23017.71,0.003,None,Bias not met
2026-03-30,17:13:37,19956,23016.75,23017.47,0.003,None,Bias not met
2026-03-30,17:13:37,19957,23017.50,23017.48,0.000,None,Bias not met
2026-03-30,17:13:37,19958,23017.75,23017.55,0.001,None,Bias not met
2026-03-30,17:13:37,19959,23017.75,23017.60,0.001,None,Bias not met
2026-03-30,17:13:37,19960,23018.00,23017.70,0.001,None,Bias not met
2026-03-30,17:13:37,19961,23018.00,23017.77,0.001,None,Bias not met
2026-03-30,17:13:38,19962,23018.00,23017.83,0.001,None,Bias not met
2026-03-30,17:13:38,19963,23017.75,23017.81,0.000,None,Bias not met
2026-03-30,17:13:38,19964,23017.75,23017.80,0.000,None,Bias not met
2026-03-30,17:13:38,19965,23018.00,23017.85,0.001,None,Bias not met
2026-03-30,17:13:38,19966,23018.00,23017.88,0.001,None,Bias not met
2026-03-30,17:13:38,19967,23018.00,23017.91,0.000,None,Bias not met
2026-03-30,17:13:38,19968,23018.00,23017.94,0.000,None,Bias not met
2026-03-30,17:13:38,19969,23018.00,23017.95,0.000,None,Bias not met
2026-03-30,17:13:38,19970,23018.25,23018.03,0.001,None,Bias not met
2026-03-30,17:13:38,19971,23018.25,23018.08,0.001,None,Bias not met
2026-03-30,17:13:38,19972,23018.25,23018.12,0.001,None,Bias not met
2026-03-30,17:13:38,19973,23018.50,23018.22,0.001,None,Bias not met
2026-03-30,17:13:38,19974,23018.50,23018.29,0.001,None,Bias not met
2026-03-30,17:13:38,19975,23018.50,23018.34,0.001,None,Bias not met
2026-03-30,17:13:38,19976,23018.50,23018.38,0.001,None,Bias not met
2026-03-30,17:13:38,19977,23018.00,23018.29,0.001,None,Bias not met
2026-03-30,17:13:38,19978,23018.00,23018.21,0.001,None,Bias not met
2026-03-30,17:13:38,19979,23017.50,23018.04,0.002,None,Bias not met
2026-03-30,17:13:38,19980,23018.00,23018.03,0.000,None,Bias not met
2026-03-30,17:13:39,19981,23018.00,23018.02,0.000,None,Bias not met
2026-03-30,17:13:39,19982,23018.75,23018.20,0.002,None,Bias not met
2026-03-30,17:13:39,19983,23019.00,23018.40,0.003,None,Bias not met
2026-03-30,17:13:39,19984,23019.00,23018.55,0.002,None,Bias not met
2026-03-30,17:13:39,19985,23019.00,23018.66,0.001,None,Bias not met
2026-03-30,17:13:39,19986,23019.00,23018.75,0.001,None,Bias not met
2026-03-30,17:13:39,19987,23019.00,23018.81,0.001,None,Bias not met
2026-03-30,17:13:39,19988,23019.25,23018.92,0.001,None,Bias not met
2026-03-30,17:13:39,19989,23019.25,23019.00,0.001,None,Bias not met
2026-03-30,17:13:39,19990,23019.25,23019.06,0.001,None,Bias not met
2026-03-30,17:13:39,19991,23018.75,23018.99,0.001,None,Bias not met
2026-03-30,17:13:39,19992,23018.25,23018.80,0.002,None,Bias not met
2026-03-30,17:13:39,19993,23018.25,23018.66,0.002,None,Bias not met
2026-03-30,17:13:39,19994,23018.00,23018.50,0.002,None,Bias not met
2026-03-30,17:13:39,19995,23017.25,23018.19,0.004,None,Bias not met
2026-03-30,17:13:39,19996,23017.25,23017.95,0.003,None,Bias not met
2026-03-30,17:13:39,19997,23017.00,23017.71,0.003,None,Bias not met
2026-03-30,17:13:39,19998,23017.00,23017.54,0.002,None,Bias not met
2026-03-30,17:13:39,19999,23017.00,23017.40,0.002,None,Bias not met
2026-03-30,17:13:39,20000,23017.00,23017.30,0.001,None,Bias not met
2026-03-30,17:13:39,20001,23017.00,23017.23,0.001,None,Bias not met
2026-03-30,17:13:39,20002,23017.25,23017.23,0.000,None,Bias not met
2026-03-30,17:13:39,20003,23017.75,23017.36,0.002,None,Bias not met
2026-03-30,17:13:39,20004,23017.75,23017.46,0.001,None,Bias not met
2026-03-30,17:13:39,20005,23017.75,23017.53,0.001,None,Bias not met
2026-03-30,17:13:39,20006,23017.75,23017.59,0.001,None,Bias not met
2026-03-30,17:13:39,20007,23018.00,23017.69,0.001,None,Bias not met
2026-03-30,17:13:39,20008,23018.00,23017.77,0.001,None,Bias not met
2026-03-30,17:13:39,20009,23018.00,23017.83,0.001,None,Bias not met
2026-03-30,17:13:39,20010,23017.75,23017.81,0.000,None,Bias not met
2026-03-30,17:13:39,20011,23017.25,23017.67,0.002,None,Bias not met
2026-03-30,17:13:39,20012,23017.25,23017.56,0.001,None,Bias not met
2026-03-30,17:13:39,20013,23017.00,23017.42,0.002,None,Bias not met
2026-03-30,17:13:39,20014,23017.00,23017.32,0.001,None,Bias not met
2026-03-30,17:13:39,20015,23017.00,23017.24,0.001,None,Bias not met
2026-03-30,17:13:39,20016,23016.50,23017.05,0.002,None,Bias not met
2026-03-30,17:13:39,20017,23016.50,23016.91,0.002,None,Bias not met
2026-03-30,17:13:39,20018,23016.25,23016.75,0.002,None,Bias not met
2026-03-30,17:13:39,20019,23016.00,23016.56,0.002,None,Bias not met
2026-03-30,17:13:39,20020,23015.75,23016.36,0.003,None,Bias not met
2026-03-30,17:13:40,20021,23016.50,23016.39,0.000,None,Bias not met
2026-03-30,17:13:40,20022,23017.00,23016.55,0.002,None,Bias not met
2026-03-30,17:13:40,20023,23017.00,23016.66,0.001,None,Bias not met
2026-03-30,17:13:40,20024,23017.00,23016.74,0.001,None,Bias not met
2026-03-30,17:13:40,20025,23017.25,23016.87,0.002,None,Bias not met
2026-03-30,17:13:40,20026,23017.25,23016.97,0.001,None,Bias not met
2026-03-30,17:13:40,20027,23016.75,23016.91,0.001,None,Bias not met
2026-03-30,17:13:40,20028,23016.50,23016.81,0.001,None,Bias not met
2026-03-30,17:13:40,20029,23016.50,23016.73,0.001,None,Bias not met
2026-03-30,17:13:40,20030,23016.25,23016.61,0.002,None,Bias not met
2026-03-30,17:13:41,20031,23016.75,23016.65,0.000,None,Bias not met
2026-03-30,17:13:41,20032,23016.50,23016.61,0.000,None,Bias not met
2026-03-30,17:13:41,20033,23016.50,23016.58,0.000,None,Bias not met
2026-03-30,17:13:41,20034,23016.50,23016.56,0.000,None,Bias not met
2026-03-30,17:13:41,20035,23016.25,23016.48,0.001,None,Bias not met
2026-03-30,17:13:41,20036,23016.50,23016.49,0.000,None,Bias not met
2026-03-30,17:13:41,20037,23016.50,23016.49,0.000,None,Bias not met
2026-03-30,17:13:41,20038,23016.25,23016.43,0.001,None,Bias not met
2026-03-30,17:13:41,20039,23016.25,23016.39,0.001,None,Bias not met
2026-03-30,17:13:42,20040,23016.25,23016.35,0.000,None,Bias not met
2026-03-30,17:13:42,20041,23016.50,23016.39,0.000,None,Bias not met
2026-03-30,17:13:42,20042,23016.75,23016.48,0.001,None,Bias not met
2026-03-30,17:13:42,20043,23016.75,23016.55,0.001,None,Bias not met
2026-03-30,17:13:42,20044,23016.75,23016.60,0.001,None,Bias not met
2026-03-30,17:13:42,20045,23016.00,23016.45,0.002,None,Bias not met
2026-03-30,17:13:42,20046,23016.00,23016.34,0.001,None,Bias not met
2026-03-30,17:13:42,20047,23016.00,23016.25,0.001,None,Bias not met
2026-03-30,17:13:42,20048,23016.00,23016.19,0.001,None,Bias not met
2026-03-30,17:13:42,20049,23015.75,23016.08,0.001,None,Bias not met
2026-03-30,17:13:42,20050,23016.50,23016.18,0.001,None,Bias not met
2026-03-30,17:13:42,20051,23015.50,23016.01,0.002,None,Bias not met
2026-03-30,17:13:43,20052,23015.25,23015.82,0.002,None,Bias not met
2026-03-30,17:13:43,20053,23016.00,23015.87,0.001,None,Bias not met
2026-03-30,17:13:43,20054,23015.00,23015.65,0.003,None,Bias not met
2026-03-30,17:13:43,20055,23015.25,23015.55,0.001,None,Bias not met
2026-03-30,17:13:43,20056,23015.00,23015.41,0.002,None,Bias not met
2026-03-30,17:13:43,20057,23015.00,23015.31,0.001,None,Bias not met
2026-03-30,17:13:43,20058,23014.75,23015.17,0.002,None,Bias not met
2026-03-30,17:13:43,20059,23014.50,23015.00,0.002,None,Bias not met
2026-03-30,17:13:43,20060,23014.50,23014.88,0.002,None,Bias not met
2026-03-30,17:13:43,20061,23014.50,23014.78,0.001,None,Bias not met
2026-03-30,17:13:43,20062,23014.25,23014.65,0.002,None,Bias not met
2026-03-30,17:13:43,20063,23014.25,23014.55,0.001,None,Bias not met
2026-03-30,17:13:43,20064,23014.25,23014.47,0.001,None,Bias not met
2026-03-30,17:13:43,20065,23014.25,23014.42,0.001,None,Bias not met
2026-03-30,17:13:43,20066,23014.50,23014.44,0.000,None,Bias not met
2026-03-30,17:13:44,20067,23014.25,23014.39,0.001,None,Bias not met
2026-03-30,17:13:44,20068,23014.25,23014.36,0.000,None,Bias not met
2026-03-30,17:13:44,20069,23014.25,23014.33,0.000,None,Bias not met
2026-03-30,17:13:44,20070,23014.50,23014.37,0.001,None,Bias not met
2026-03-30,17:13:44,20071,23013.25,23014.09,0.004,None,Bias not met
2026-03-30,17:13:44,20072,23013.25,23013.88,0.003,None,Bias not met
2026-03-30,17:13:44,20073,23014.00,23013.91,0.000,None,Bias not met
2026-03-30,17:13:44,20074,23014.50,23014.06,0.002,None,Bias not met
2026-03-30,17:13:44,20075,23014.00,23014.04,0.000,None,Bias not met
2026-03-30,17:13:44,20076,23014.50,23014.16,0.001,None,Bias not met
2026-03-30,17:13:44,20077,23014.75,23014.31,0.002,None,Bias not met
2026-03-30,17:13:44,20078,23014.75,23014.42,0.001,None,Bias not met
2026-03-30,17:13:44,20079,23013.75,23014.25,0.002,None,Bias not met
2026-03-30,17:13:44,20080,23014.50,23014.31,0.001,None,Bias not met
2026-03-30,17:13:44,20081,23014.50,23014.36,0.001,None,Bias not met
2026-03-30,17:13:44,20082,23014.75,23014.46,0.001,None,Bias not met
2026-03-30,17:13:44,20083,23014.75,23014.53,0.001,None,Bias not met
2026-03-30,17:13:45,20084,23014.75,23014.59,0.001,None,Bias not met
2026-03-30,17:13:45,20085,23013.75,23014.38,0.003,None,Bias not met
2026-03-30,17:13:45,20086,23014.00,23014.28,0.001,None,Bias not met
2026-03-30,17:13:45,20087,23013.50,23014.09,0.003,None,Bias not met
2026-03-30,17:13:45,20088,23013.50,23013.94,0.002,None,Bias not met
2026-03-30,17:13:45,20089,23013.50,23013.83,0.001,None,Bias not met
2026-03-30,17:13:45,20090,23013.50,23013.75,0.001,None,Bias not met
2026-03-30,17:13:45,20091,23013.50,23013.69,0.001,None,Bias not met
2026-03-30,17:13:45,20092,23013.25,23013.58,0.001,None,Bias not met
2026-03-30,17:13:45,20093,23013.25,23013.50,0.001,None,Bias not met
2026-03-30,17:13:45,20094,23013.25,23013.43,0.001,None,Bias not met
2026-03-30,17:13:45,20095,23013.25,23013.39,0.001,None,Bias not met
2026-03-30,17:13:45,20096,23013.25,23013.35,0.000,None,Bias not met
2026-03-30,17:13:45,20097,23013.00,23013.27,0.001,None,Bias not met
2026-03-30,17:13:45,20098,23013.00,23013.20,0.001,None,Bias not met
2026-03-30,17:13:45,20099,23013.00,23013.15,0.001,None,Bias not met
2026-03-30,17:13:45,20100,23013.00,23013.11,0.000,None,Bias not met
2026-03-30,17:13:45,20101,23013.00,23013.08,0.000,None,Bias not met
2026-03-30,17:13:45,20102,23013.50,23013.19,0.001,None,Bias not met
2026-03-30,17:13:45,20103,23013.25,23013.20,0.000,None,Bias not met
2026-03-30,17:13:45,20104,23013.25,23013.22,0.000,None,Bias not met
2026-03-30,17:13:46,20105,23013.50,23013.29,0.001,None,Bias not met
2026-03-30,17:13:46,20106,23013.75,23013.40,0.002,None,Bias not met
2026-03-30,17:13:46,20107,23013.75,23013.49,0.001,None,Bias not met
2026-03-30,17:13:46,20108,23013.25,23013.43,0.001,None,Bias not met
2026-03-30,17:13:46,20109,23013.25,23013.38,0.001,None,Bias not met
2026-03-30,17:13:47,20110,23013.25,23013.35,0.000,None,Bias not met
2026-03-30,17:13:47,20111,23013.25,23013.33,0.000,None,Bias not met
2026-03-30,17:13:47,20112,23013.00,23013.24,0.001,None,Bias not met
2026-03-30,17:13:47,20113,23012.75,23013.12,0.002,None,Bias not met
2026-03-30,17:13:47,20114,23012.75,23013.03,0.001,None,Bias not met
2026-03-30,17:13:47,20115,23013.25,23013.08,0.001,None,Bias not met
2026-03-30,17:13:47,20116,23013.50,23013.19,0.001,None,Bias not met
2026-03-30,17:13:48,20117,23013.50,23013.27,0.001,None,Bias not met
2026-03-30,17:13:48,20118,23013.00,23013.20,0.001,None,Bias not met
2026-03-30,17:13:48,20119,23013.00,23013.15,0.001,None,Bias not met
2026-03-30,17:13:48,20120,23013.00,23013.11,0.000,None,Bias not met
2026-03-30,17:13:48,20121,23012.75,23013.02,0.001,None,Bias not met
2026-03-30,17:13:48,20122,23012.75,23012.95,0.001,None,Bias not met
2026-03-30,17:13:48,20123,23012.75,23012.90,0.001,None,Bias not met
2026-03-30,17:13:48,20124,23012.75,23012.86,0.000,None,Bias not met
2026-03-30,17:13:48,20125,23012.75,23012.84,0.000,None,Bias not met
2026-03-30,17:13:48,20126,23012.75,23012.81,0.000,None,Bias not met
2026-03-30,17:13:48,20127,23013.25,23012.92,0.001,None,Bias not met
2026-03-30,17:13:48,20128,23012.75,23012.88,0.001,None,Bias not met
2026-03-30,17:13:49,20129,23012.75,23012.85,0.000,None,Bias not met
2026-03-30,17:13:49,20130,23013.00,23012.89,0.000,None,Bias not met
2026-03-30,17:13:49,20131,23013.50,23013.04,0.002,None,Bias not met
2026-03-30,17:13:49,20132,23013.25,23013.09,0.001,None,Bias not met
2026-03-30,17:13:50,20133,23013.25,23013.13,0.001,None,Bias not met
2026-03-30,17:13:50,20134,23014.00,23013.35,0.003,None,Bias not met
2026-03-30,17:13:50,20135,23014.00,23013.51,0.002,None,Bias not met
2026-03-30,17:13:50,20136,23014.25,23013.70,0.002,None,Bias not met
2026-03-30,17:13:50,20137,23014.25,23013.83,0.002,None,Bias not met
2026-03-30,17:13:50,20138,23014.50,23014.00,0.002,None,Bias not met
2026-03-30,17:13:50,20139,23014.75,23014.19,0.002,None,Bias not met
2026-03-30,17:13:50,20140,23015.00,23014.39,0.003,None,Bias not met
2026-03-30,17:13:50,20141,23015.25,23014.61,0.003,None,Bias not met
2026-03-30,17:13:50,20142,23015.25,23014.77,0.002,None,Bias not met
2026-03-30,17:13:50,20143,23015.50,23014.95,0.002,None,Bias not met
2026-03-30,17:13:50,20144,23015.50,23015.09,0.002,None,Bias not met
2026-03-30,17:13:50,20145,23015.25,23015.13,0.001,None,Bias not met
2026-03-30,17:13:50,20146,23016.50,23015.47,0.004,None,Bias not met
2026-03-30,17:13:50,20147,23015.75,23015.54,0.001,None,Bias not met
2026-03-30,17:13:50,20148,23015.25,23015.47,0.001,None,Bias not met
2026-03-30,17:13:50,20149,23014.75,23015.29,0.002,None,Bias not met
2026-03-30,17:13:50,20150,23014.75,23015.15,0.002,None,Bias not met
2026-03-30,17:13:50,20151,23014.75,23015.05,0.001,None,Bias not met
2026-03-30,17:13:50,20152,23014.75,23014.98,0.001,None,Bias not met
2026-03-30,17:13:50,20153,23014.75,23014.92,0.001,None,Bias not met
2026-03-30,17:13:50,20154,23015.00,23014.94,0.000,None,Bias not met
2026-03-30,17:13:51,20155,23014.50,23014.83,0.001,None,Bias not met
2026-03-30,17:13:51,20156,23015.25,23014.94,0.001,None,Bias not met
2026-03-30,17:13:51,20157,23015.25,23015.01,0.001,None,Bias not met
2026-03-30,17:13:51,20158,23015.50,23015.14,0.002,None,Bias not met
2026-03-30,17:13:51,20159,23015.50,23015.23,0.001,None,Bias not met
2026-03-30,17:13:51,20160,23015.50,23015.29,0.001,None,Bias not met
2026-03-30,17:13:51,20161,23015.50,23015.35,0.001,None,Bias not met
2026-03-30,17:13:51,20162,23014.75,23015.20,0.002,None,Bias not met
2026-03-30,17:13:51,20163,23015.25,23015.21,0.000,None,Bias not met
2026-03-30,17:13:51,20164,23014.75,23015.10,0.002,None,Bias not met
2026-03-30,17:13:51,20165,23015.50,23015.20,0.001,None,Bias not met
2026-03-30,17:13:51,20166,23015.75,23015.33,0.002,None,Bias not met
2026-03-30,17:13:51,20167,23015.75,23015.44,0.001,None,Bias not met
2026-03-30,17:13:51,20168,23016.00,23015.58,0.002,None,Bias not met
2026-03-30,17:13:51,20169,23016.00,23015.68,0.001,None,Bias not met
2026-03-30,17:13:52,20170,23016.00,23015.76,0.001,None,Bias not met
2026-03-30,17:13:52,20171,23016.00,23015.82,0.001,None,Bias not met
2026-03-30,17:13:52,20172,23016.00,23015.87,0.001,None,Bias not met
2026-03-30,17:13:52,20173,23016.25,23015.96,0.001,None,Bias not met
2026-03-30,17:13:52,20174,23016.25,23016.03,0.001,None,Bias not met
2026-03-30,17:13:52,20175,23015.75,23015.96,0.001,None,Bias not met
2026-03-30,17:13:52,20176,23015.75,23015.91,0.001,None,Bias not met
2026-03-30,17:13:52,20177,23016.00,23015.93,0.000,None,Bias not met
2026-03-30,17:13:52,20178,23015.50,23015.82,0.001,None,Bias not met
2026-03-30,17:13:52,20179,23015.50,23015.74,0.001,None,Bias not met
2026-03-30,17:13:52,20180,23015.50,23015.68,0.001,None,Bias not met
2026-03-30,17:13:52,20181,23015.25,23015.57,0.001,None,Bias not met
2026-03-30,17:13:52,20182,23015.25,23015.49,0.001,None,Bias not met
2026-03-30,17:13:52,20183,23015.25,23015.43,0.001,None,Bias not met
2026-03-30,17:13:52,20184,23015.25,23015.39,0.001,None,Bias not met
2026-03-30,17:13:52,20185,23015.00,23015.29,0.001,None,Bias not met
2026-03-30,17:13:52,20186,23015.00,23015.22,0.001,None,Bias not met
2026-03-30,17:13:52,20187,23016.00,23015.41,0.003,None,Bias not met
2026-03-30,17:13:52,20188,23016.25,23015.62,0.003,None,Bias not met
2026-03-30,17:13:52,20189,23015.50,23015.59,0.000,None,Bias not met
2026-03-30,17:13:52,20190,23016.25,23015.76,0.002,None,Bias not met
2026-03-30,17:13:52,20191,23016.25,23015.88,0.002,None,Bias not met
2026-03-30,17:13:52,20192,23016.25,23015.97,0.001,None,Bias not met
2026-03-30,17:13:52,20193,23016.25,23016.04,0.001,None,Bias not met
2026-03-30,17:13:52,20194,23016.25,23016.09,0.001,None,Bias not met
2026-03-30,17:13:52,20195,23016.25,23016.13,0.001,None,Bias not met
2026-03-30,17:13:53,20196,23016.25,23016.16,0.000,None,Bias not met
2026-03-30,17:13:53,20197,23017.00,23016.37,0.003,None,Bias not met
2026-03-30,17:13:53,20198,23017.25,23016.59,0.003,None,Bias not met
2026-03-30,17:13:53,20199,23017.50,23016.82,0.003,None,Bias not met
2026-03-30,17:13:53,20200,23017.00,23016.86,0.001,None,Bias not met
2026-03-30,17:13:53,20201,23017.75,23017.09,0.003,None,Bias not met
2026-03-30,17:13:53,20202,23017.50,23017.19,0.001,None,Bias not met
2026-03-30,17:13:53,20203,23017.50,23017.27,0.001,None,Bias not met
2026-03-30,17:13:53,20204,23017.50,23017.33,0.001,None,Bias not met
2026-03-30,17:13:53,20205,23017.50,23017.37,0.001,None,Bias not met
2026-03-30,17:13:53,20206,23017.75,23017.46,0.001,None,Bias not met
2026-03-30,17:13:53,20207,23017.75,23017.54,0.001,None,Bias not met
2026-03-30,17:13:53,20208,23018.00,23017.65,0.002,None,Bias not met
2026-03-30,17:13:53,20209,23018.00,23017.74,0.001,None,Bias not met
2026-03-30,17:13:53,20210,23018.25,23017.87,0.002,None,Bias not met
2026-03-30,17:13:53,20211,23018.25,23017.96,0.001,None,Bias not met
2026-03-30,17:13:53,20212,23018.25,23018.03,0.001,None,Bias not met
2026-03-30,17:13:53,20213,23018.00,23018.03,0.000,None,Bias not met
2026-03-30,17:13:53,20214,23018.25,23018.08,0.001,None,Bias not met
2026-03-30,17:13:53,20215,23018.25,23018.12,0.001,None,Bias not met
2026-03-30,17:13:53,20216,23018.25,23018.16,0.000,None,Bias not met
2026-03-30,17:13:53,20217,23018.50,23018.24,0.001,None,Bias not met
2026-03-30,17:13:53,20218,23018.50,23018.31,0.001,None,Bias not met
2026-03-30,17:13:53,20219,23018.25,23018.29,0.000,None,Bias not met
2026-03-30,17:13:53,20220,23018.25,23018.28,0.000,None,Bias not met
2026-03-30,17:13:53,20221,23018.25,23018.27,0.000,None,Bias not met
2026-03-30,17:13:53,20222,23018.25,23018.27,0.000,None,Bias not met
2026-03-30,17:13:53,20223,23018.25,23018.26,0.000,None,Bias not met
2026-03-30,17:13:53,20224,23018.25,23018.26,0.000,None,Bias not met
2026-03-30,17:13:53,20225,23018.75,23018.38,0.002,None,Bias not met
2026-03-30,17:13:54,20226,23018.50,23018.41,0.000,None,Bias not met
2026-03-30,17:13:54,20227,23018.50,23018.43,0.000,None,Bias not met
2026-03-30,17:13:54,20228,23018.25,23018.39,0.001,None,Bias not met
2026-03-30,17:13:54,20229,23018.00,23018.29,0.001,None,Bias not met
2026-03-30,17:13:54,20230,23018.00,23018.22,0.001,None,Bias not met
2026-03-30,17:13:54,20231,23017.50,23018.04,0.002,None,Bias not met
2026-03-30,17:13:54,20232,23017.50,23017.90,0.002,None,Bias not met
2026-03-30,17:13:54,20233,23018.00,23017.93,0.000,None,Bias not met
2026-03-30,17:13:54,20234,23017.75,23017.88,0.001,None,Bias not met
2026-03-30,17:13:54,20235,23017.75,23017.85,0.000,None,Bias not met
2026-03-30,17:13:54,20236,23017.75,23017.83,0.000,None,Bias not met
2026-03-30,17:13:54,20237,23017.75,23017.81,0.000,None,Bias not met
2026-03-30,17:13:54,20238,23017.50,23017.73,0.001,None,Bias not met
2026-03-30,17:13:54,20239,23017.50,23017.67,0.001,None,Bias not met
2026-03-30,17:13:54,20240,23017.50,23017.63,0.001,None,Bias not met
2026-03-30,17:13:54,20241,23017.50,23017.60,0.000,None,Bias not met
2026-03-30,17:13:54,20242,23017.50,23017.57,0.000,None,Bias not met
2026-03-30,17:13:54,20243,23017.25,23017.49,0.001,None,Bias not met
2026-03-30,17:13:55,20244,23017.25,23017.43,0.001,None,Bias not met
2026-03-30,17:13:55,20245,23018.00,23017.57,0.002,None,Bias not met
2026-03-30,17:13:55,20246,23018.25,23017.74,0.002,None,Bias not met
2026-03-30,17:13:55,20247,23018.50,23017.93,0.002,None,Bias not met
2026-03-30,17:13:55,20248,23018.50,23018.07,0.002,None,Bias not met
2026-03-30,17:13:55,20249,23018.50,23018.18,0.001,None,Bias not met
2026-03-30,17:13:55,20250,23018.25,23018.20,0.000,None,Bias not met
2026-03-30,17:13:55,20251,23018.00,23018.15,0.001,None,Bias not met
2026-03-30,17:13:56,20252,23017.00,23017.86,0.004,None,Bias not met
2026-03-30,17:13:56,20253,23017.00,23017.65,0.003,None,Bias not met
2026-03-30,17:13:56,20254,23017.00,23017.48,0.002,None,Bias not met
2026-03-30,17:13:56,20255,23017.00,23017.36,0.002,None,Bias not met
2026-03-30,17:13:56,20256,23017.00,23017.27,0.001,None,Bias not met
2026-03-30,17:13:56,20257,23017.25,23017.27,0.000,None,Bias not met
2026-03-30,17:13:56,20258,23017.00,23017.20,0.001,None,Bias not met
2026-03-30,17:13:56,20259,23016.75,23017.09,0.001,None,Bias not met
2026-03-30,17:13:56,20260,23016.75,23017.00,0.001,None,Bias not met
2026-03-30,17:13:56,20261,23016.75,23016.94,0.001,None,Bias not met
2026-03-30,17:13:56,20262,23016.75,23016.89,0.001,None,Bias not met
2026-03-30,17:13:56,20263,23017.00,23016.92,0.000,None,Bias not met
2026-03-30,17:13:56,20264,23017.00,23016.94,0.000,None,Bias not met
2026-03-30,17:13:56,20265,23017.50,23017.08,0.002,None,Bias not met
2026-03-30,17:13:56,20266,23016.75,23017.00,0.001,None,Bias not met
